value_ns,percentile,cumulative_count
46207.0,99.936707,2081077
46239.0,99.937188,2081087
46271.0,99.937668,2081097
46303.0,99.938052,2081105
46335.0,99.938724,2081119
46367.0,99.939157,2081128
46399.0,99.939637,2081138
46431.0,99.939829,2081142
46463.0,99.940309,2081152
46495.0,99.940693,2081160
46527.0,99.940837,2081163
46559.0,99.940981,2081166
46591.0,99.941270,2081172
46623.0,99.941558,2081178
46655.0,99.941894,2081185
46687.0,99.942134,2081190
46719.0,99.942374,2081195
46751.0,99.942566,2081199
46783.0,99.942854,2081205
46815.0,99.943046,2081209
46847.0,99.943286,2081214
46879.0,99.943767,2081224
46911.0,99.943911,2081227
46943.0,99.944199,2081233
46975.0,99.944535,2081240
47007.0,99.944727,2081244
47039.0,99.944823,2081246
47071.0,99.945207,2081254
47103.0,99.945495,2081260
47135.0,99.945591,2081262
47167.0,99.945640,2081263
47199.0,99.945880,2081268
47231.0,99.946024,2081271
47263.0,99.946312,2081277
47327.0,99.946456,2081280
47359.0,99.946552,2081282
47391.0,99.946792,2081287
47423.0,99.946984,2081291
47455.0,99.947176,2081295
47487.0,99.947272,2081297
47519.0,99.947368,2081299
47551.0,99.947704,2081306
47615.0,99.947897,2081310
47647.0,99.948089,2081314
47679.0,99.948233,2081317
47711.0,99.948329,2081319
47743.0,99.948377,2081320
47775.0,99.948473,2081322
47807.0,99.948713,2081327
47839.0,99.948809,2081329
47871.0,99.948953,2081332
47903.0,99.949241,2081338
47935.0,99.949433,2081342
47967.0,99.949577,2081345
47999.0,99.949817,2081350
48031.0,99.949961,2081353
48063.0,99.950106,2081356
48095.0,99.950394,2081362
48127.0,99.950442,2081363
48159.0,99.950682,2081368
48191.0,99.950826,2081371
48223.0,99.950922,2081373
48255.0,99.951018,2081375
48287.0,99.951162,2081378
48319.0,99.951210,2081379
48351.0,99.951402,2081383
48383.0,99.951738,2081390
48415.0,99.951882,2081393
48447.0,99.952026,2081396
48479.0,99.952170,2081399
48511.0,99.952315,2081402
48543.0,99.952507,2081406
48575.0,99.952699,2081410
48607.0,99.952795,2081412
48639.0,99.952987,2081416
48671.0,99.953179,2081420
48703.0,99.953371,2081424
48735.0,99.953467,2081426
48767.0,99.953659,2081430
48799.0,99.953851,2081434
48831.0,99.953899,2081435
48863.0,99.954091,2081439
48895.0,99.954187,2081441
48927.0,99.954379,2081445
48959.0,99.954475,2081447
48991.0,99.954668,2081451
49023.0,99.954812,2081454
49055.0,99.955004,2081458
49119.0,99.955100,2081460
49151.0,99.955148,2081461
49183.0,99.955196,2081462
49215.0,99.955340,2081465
49279.0,99.955388,2081466
49311.0,99.955484,2081468
49343.0,99.955532,2081469
49375.0,99.955628,2081471
49503.0,99.955676,2081472
49535.0,99.955772,2081474
